VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,2023-05-01 07:56:13,2023-05-01 08:03:43,N,1,116,244,1,1.1,8.6,0.0,1.5,2.0,0.0,-,1.0,12.1,1,1,0.0
2,2023-05-01 06:59:39,2023-05-01 07:09:30,N,1,41,42,1,1.81,12.1,0.0,0.5,0.0,0.0,-,1.0,13.6,1,1,0.0
2,2023-05-01 07:40:23,2023-05-01 07:49:47,N,1,74,236,1,1.9,11.4,0.0,0.5,2.0,0.0,-,1.0,17.65,1,1,2.75
2,2023-05-01 07:40:31,2023-05-01 07:50:44,N,1,75,152,1,2.48,12.8,0.0,0.5,4.29,0.0,-,1.0,18.59,1,1,0.0
2,2023-05-01 07:33:00,2023-05-01 07:41:24,N,1,244,166,5,2.68,13.5,0.0,0.5,0.0,0.0,-,1.0,15.0,2,1,0.0
2,2023-05-01 07:36:28,2023-05-01 07:52:47,N,1,74,244,1,3.18,18.4,0.0,0.5,0.0,0.0,-,1.0,19.9,1,1,0.0
2,2023-05-01 07:52:06,2023-05-01 08:13:17,N,1,95,198,1,3.47,21.9,0.0,0.5,0.0,0.0,-,1.0,23.4,2,1,0.0
2,2023-05-01 07:36:32,2023-05-01 07:50:23,N,1,83,226,1,2.73,15.6,0.0,0.5,0.0,0.0,-,1.0,17.1,2,1,0.0
2,2023-05-01 07:43:02,2023-05-01 07:52:06,N,1,166,238,1,1.62,10.7,0.0,0.5,0.0,0.0,-,1.0,14.95,2,1,2.75
2,2023-05-01 07:14:10,2023-05-01 07:28:50,N,1,74,236,1,2.23,14.9,0.0,0.5,0.0,0.0,-,1.0,19.15,2,1,2.75
2,2023-05-01 07:24:47,2023-05-01 07:37:21,N,1,52,97,1,1.9,13.5,0.0,0.5,3.0,0.0,-,1.0,18.0,1,1,0.0
2,2023-05-01 07:24:31,2023-05-01 07:33:37,N,1,41,42,1,1.33,10.7,0.0,0.5,0.0,0.0,-,1.0,12.2,2,1,0.0
2,2023-05-01 07:39:33,2023-05-01 07:49:13,N,1,74,166,1,1.29,10.7,0.0,0.5,2.44,0.0,-,1.0,14.64,1,1,0.0
2,2023-05-01 07:36:04,2023-05-01 08:01:52,N,1,75,48,1,3.66,24.7,0.0,0.5,5.79,0.0,-,1.0,34.74,1,1,2.75
2,2023-05-01 07:38:30,2023-05-01 08:00:11,N,1,129,138,1,3.88,24.0,5.0,0.5,3.5,0.0,-,1.0,34.0,1,1,0.0
2,2023-05-01 07:38:50,2023-05-01 07:53:23,N,1,74,239,1,3.2,17.0,0.0,0.5,4.25,0.0,-,1.0,25.5,1,1,2.75
2,2023-05-01 07:00:39,2023-05-01 07:09:16,N,1,260,129,1,0.98,9.3,0.0,0.5,5.0,0.0,-,1.0,15.8,1,1,0.0
2,2023-05-01 07:44:41,2023-05-01 07:57:21,N,1,43,239,1,2.28,13.5,0.0,0.5,0.0,0.0,-,1.0,17.75,2,1,2.75
1,2023-05-01 07:48:48,2023-05-01 07:51:26,N,1,75,75,1,0.7,5.8,0.0,1.5,1.8,0.0,-,1.0,9.1,1,1,0.0
2,2023-05-01 04:50:06,2023-05-01 05:05:02,N,1,74,138,1,6.66,27.5,5.0,0.5,8.11,6.55,-,1.0,48.66,1,1,0.0
2,2023-05-01 07:40:40,2023-05-01 07:47:18,N,1,43,166,1,0.96,8.6,0.0,0.5,0.0,0.0,-,1.0,10.1,2,1,0.0
2,2023-05-01 07:47:55,2023-05-01 07:57:25,N,1,166,238,1,1.63,11.4,0.0,0.5,0.0,0.0,-,1.0,15.65,2,1,2.75
2,2023-05-01 07:46:08,2023-05-01 08:02:04,N,1,260,138,1,3.99,20.5,5.0,0.5,0.0,0.0,-,1.0,27.0,1,1,0.0
2,2023-05-01 07:32:26,2023-05-01 07:47:33,N,1,74,238,1,2.29,15.6,0.0,0.5,3.42,0.0,-,1.0,20.52,1,1,0.0
2,2023-05-01 07:59:09,2023-05-01 08:03:52,N,1,166,166,1,0.73,7.2,0.0,0.5,2.18,0.0,-,1.0,10.88,1,1,0.0
2,2023-05-01 07:43:26,2023-05-01 07:50:51,N,1,166,41,1,1.26,8.6,0.0,0.5,2.0,0.0,-,1.0,12.1,1,1,0.0
2,2023-05-01 07:30:29,2023-05-01 07:35:48,N,1,41,42,1,0.96,7.9,0.0,0.5,0.0,0.0,-,1.0,9.4,2,1,0.0
