VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,"4/30/2023, 8:13:45 PM","4/30/2023, 8:44:21 PM",2,23.95,4,N,132,265,1,147.9,1,0.5,20,0,1,170.4,0,0
2,"4/30/2023, 8:22:46 PM","4/30/2023, 8:44:55 PM",1,6.57,1,N,138,198,1,30.3,6,0.5,5,0,1,44.55,0,1.75
2,"4/30/2023, 8:12:18 PM","4/30/2023, 8:16:47 PM",1,1.29,1,N,237,230,2,7.9,1,0.5,0,0,1,12.9,2.5,0
2,"4/30/2023, 8:12:41 PM","4/30/2023, 8:27:15 PM",2,6.62,1,N,148,262,1,28.2,1,0.5,6.64,0,1,39.84,2.5,0
2,"4/30/2023, 8:02:23 PM","4/30/2023, 8:30:23 PM",1,7.19,1,N,249,198,1,35.2,1,0.5,3,0,1,43.2,2.5,0
2,"4/30/2023, 8:59:58 PM","4/30/2023, 9:09:55 PM",1,2.92,1,N,48,79,1,14.2,1,0.5,2.88,0,1,22.08,2.5,0
1,"4/30/2023, 8:27:55 PM","4/30/2023, 8:43:40 PM",1,8.6,1,N,138,236,1,33.8,10.25,0.5,7.81,6.55,1,59.91,2.5,1.75
2,"4/30/2023, 8:01:47 PM","4/30/2023, 8:30:36 PM",1,16.56,1,N,132,255,1,62.5,1,0.5,13,0,1,78,0,0
2,"4/30/2023, 8:49:34 PM","4/30/2023, 9:04:08 PM",1,9.61,1,N,138,140,1,37.3,6,0.5,5,6.55,1,60.6,2.5,1.75
2,"4/30/2023, 8:09:27 PM","4/30/2023, 8:15:22 PM",1,1.75,1,N,113,164,2,10,1,0.5,0,0,1,15,2.5,0
2,"4/30/2023, 8:39:34 PM","4/30/2023, 8:59:49 PM",1,8.26,1,N,186,116,1,35.2,1,0.5,0,0,1,40.2,2.5,0
2,"4/30/2023, 8:02:09 PM","4/30/2023, 8:16:14 PM",1,4.18,1,N,148,62,1,19.8,1,0.5,4.96,0,1,29.76,2.5,0
2,"4/30/2023, 8:54:02 PM","4/30/2023, 9:19:10 PM",1,18.59,2,N,264,264,1,70,0,0.5,10,6.55,1,89.8,0,1.75
2,"4/30/2023, 8:15:04 PM","4/30/2023, 8:19:40 PM",1,1.07,1,N,249,211,1,7.2,1,0.5,1,0,1,13.2,2.5,0
2,"4/30/2023, 8:25:07 PM","4/30/2023, 8:30:55 PM",1,1.85,1,N,249,164,1,10,1,0.5,1.5,0,1,16.5,2.5,0
1,"4/30/2023, 8:39:52 PM","4/30/2023, 8:55:48 PM",2,3,1,N,164,79,2,15.6,3.5,0.5,0,0,1,20.6,2.5,0
1,"4/30/2023, 8:33:32 PM","4/30/2023, 8:54:40 PM",1,16.3,1,N,132,15,1,60.4,2.75,0.5,12.9,0,1,77.55,0,1.75
1,"4/30/2023, 8:09:12 PM","4/30/2023, 8:30:51 PM",2,8.5,1,N,249,260,1,34.5,3.5,0.5,5,0,1,44.5,2.5,0
1,"4/30/2023, 8:38:45 PM","4/30/2023, 8:54:23 PM",2,9.5,1,N,138,141,1,36.6,10.25,0.5,10.95,6.55,1,65.85,2.5,1.75
2,"4/30/2023, 8:26:35 PM","4/30/2023, 8:58:48 PM",1,27.97,2,N,132,13,1,70,0,0.5,15,6.55,1,97.3,2.5,1.75
2,"4/30/2023, 8:20:54 PM","4/30/2023, 8:28:18 PM",1,1.49,1,N,100,68,2,10,1,0.5,0,0,1,15,2.5,0
2,"4/30/2023, 8:17:03 PM","4/30/2023, 8:33:13 PM",1,5.27,1,N,230,41,1,24,1,0.5,1.5,0,1,30.5,2.5,0
2,"4/30/2023, 8:56:50 PM","4/30/2023, 9:00:47 PM",1,1.05,1,N,186,230,1,7.2,1,0.5,3.05,0,1,15.25,2.5,0
2,"4/30/2023, 8:38:09 PM","4/30/2023, 8:42:30 PM",1,0.73,1,N,107,137,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,"4/30/2023, 8:18:29 PM","4/30/2023, 8:21:48 PM",1,1,1,N,246,50,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,"4/30/2023, 8:56:05 PM","4/30/2023, 9:00:20 PM",1,0.58,1,N,186,234,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
1,"4/30/2023, 8:48:20 PM","4/30/2023, 8:53:31 PM",1,1,1,N,114,211,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
2,"4/30/2023, 8:40:22 PM","4/30/2023, 9:09:41 PM",5,17.92,1,N,132,49,1,67.4,1,0.5,13.98,0,1,83.88,0,0
2,"4/30/2023, 8:54:14 PM","4/30/2023, 9:36:47 PM",1,15.61,2,N,132,79,1,70,0,0.5,10,0,1,84,2.5,0
1,"4/30/2023, 8:31:44 PM","4/30/2023, 9:07:14 PM",1,21,2,N,132,261,1,70,4.25,0.5,15.15,0,1,90.9,2.5,1.75
2,"4/30/2023, 8:55:43 PM","4/30/2023, 9:06:20 PM",1,5.87,1,N,132,124,1,24,1,0.5,5.3,0,1,31.8,0,0
1,"4/30/2023, 8:05:03 PM","4/30/2023, 8:19:30 PM",1,8.6,4,N,132,38,1,33.8,2.75,0.5,0,0,1,38.05,0,1.75
1,"4/30/2023, 8:41:56 PM","4/30/2023, 8:42:07 PM",1,0,1,N,132,132,4,0,0,0,0,0,0,0,0,0
1,"4/30/2023, 8:43:00 PM","4/30/2023, 9:09:22 PM",2,18.3,2,N,132,211,1,70,4.25,0.5,15.15,0,1,90.9,2.5,1.75
2,"4/30/2023, 8:01:12 PM","4/30/2023, 8:21:59 PM",1,12.41,1,N,138,88,1,47.1,6,0.5,11.42,0,1,70.27,2.5,1.75
2,"4/30/2023, 8:34:23 PM","4/30/2023, 8:49:53 PM",2,4.53,1,N,114,80,1,22.6,1,0.5,5.52,0,1,33.12,2.5,0
1,"4/30/2023, 8:15:26 PM","4/30/2023, 8:19:25 PM",1,0.6,1,N,263,75,1,5.1,3.5,0.5,2.55,0,1,12.65,2.5,0
2,"4/30/2023, 8:04:10 PM","4/30/2023, 8:06:33 PM",2,0.59,1,N,263,141,2,5.1,1,0.5,0,0,1,10.1,2.5,0
2,"4/30/2023, 8:47:01 PM","4/30/2023, 9:17:02 PM",2,18.29,2,N,132,48,1,70,0,0.5,7.13,6.55,1,89.43,2.5,1.75
2,"4/30/2023, 8:10:18 PM","4/30/2023, 8:37:17 PM",2,20.46,1,N,70,210,2,75.1,6,0.5,0,0,1,84.35,0,1.75
2,"4/30/2023, 8:39:20 PM","4/30/2023, 8:58:30 PM",1,11.61,1,N,138,231,1,45,6,0.5,5,0,1,61.75,2.5,1.75
2,"4/30/2023, 8:35:54 PM","4/30/2023, 8:48:28 PM",1,5.14,1,N,138,226,1,22.6,6,0.5,6.37,0,1,38.22,0,1.75
2,"4/30/2023, 8:39:46 PM","4/30/2023, 8:51:11 PM",3,3.58,1,N,138,7,2,17.7,6,0.5,0,0,1,26.95,0,1.75
1,"4/30/2023, 8:04:59 PM","4/30/2023, 8:14:32 PM",1,4.1,1,N,107,88,1,18.4,3.5,0.5,0,0,1,23.4,2.5,0
2,"4/30/2023, 8:15:37 PM","4/30/2023, 8:19:18 PM",1,0.57,1,N,246,186,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,"4/30/2023, 8:23:33 PM","4/30/2023, 8:35:57 PM",1,3.25,1,N,90,239,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,"4/30/2023, 8:22:46 PM","4/30/2023, 8:34:54 PM",1,6.63,1,N,138,74,1,26.8,6,0.5,5,6.55,1,47.6,0,1.75
2,"4/30/2023, 8:34:40 PM","4/30/2023, 8:57:15 PM",1,9.06,1,N,138,24,1,38,6,0.5,13.01,6.55,1,66.81,0,1.75
2,"4/30/2023, 8:30:54 PM","4/30/2023, 9:02:24 PM",1,19.1,2,N,132,231,1,70,0,0.5,0,0,1,75.75,2.5,1.75
2,"4/30/2023, 8:41:17 PM","4/30/2023, 9:06:51 PM",1,18.6,1,N,132,66,1,68.8,1,0.5,14.26,0,1,85.56,0,0
2,"4/30/2023, 8:11:03 PM","4/30/2023, 8:31:29 PM",1,14.21,1,N,70,257,1,52.7,1,0.5,5,0,1,61.95,0,1.75
1,"4/30/2023, 8:26:42 PM","4/30/2023, 8:35:38 PM",1,1.4,1,N,249,144,1,10,3.5,0.5,0,0,1,15,2.5,0
1,"4/30/2023, 8:48:43 PM","4/30/2023, 8:55:20 PM",1,1.1,1,N,249,107,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
2,"4/30/2023, 8:08:18 PM","4/30/2023, 8:31:11 PM",1,16.93,1,N,132,255,1,62.5,1,0.5,10,0,1,76.75,0,1.75
2,"4/30/2023, 8:29:41 PM","4/30/2023, 8:49:26 PM",1,10.33,1,N,138,90,1,40.8,6,0.5,14.34,6.55,1,73.44,2.5,1.75
1,"4/30/2023, 8:11:02 PM","4/30/2023, 8:30:14 PM",2,1.8,1,N,249,100,2,14.2,3.5,0.5,0,0,1,19.2,2.5,0
1,"4/30/2023, 8:33:28 PM","4/30/2023, 8:36:38 PM",2,0.8,1,N,90,249,1,5.8,3.5,0.5,1,0,1,11.8,2.5,0
2,"4/30/2023, 8:00:06 PM","4/30/2023, 8:08:55 PM",3,1.46,1,N,41,166,2,10.7,1,0.5,0,0,1,13.2,0,0
2,"4/30/2023, 8:46:48 PM","4/30/2023, 8:52:49 PM",4,1.72,1,N,186,43,2,10,1,0.5,0,0,1,15,2.5,0
2,"4/30/2023, 8:43:05 PM","4/30/2023, 9:00:34 PM",2,12.9,1,N,138,132,1,48.5,6,0.5,11.55,0,1,69.3,0,1.75
2,"4/30/2023, 8:16:30 PM","4/30/2023, 8:43:04 PM",1,17.64,2,N,132,164,1,70,0,0.5,10,6.55,1,92.3,2.5,1.75
2,"4/30/2023, 8:44:28 PM","4/30/2023, 8:49:45 PM",1,1.51,1,N,164,114,1,9.3,1,0.5,3,0,1,17.3,2.5,0
2,"4/30/2023, 8:04:11 PM","4/30/2023, 8:09:32 PM",1,0.97,1,N,148,4,2,7.2,1,0.5,0,0,1,12.2,2.5,0
2,"4/30/2023, 8:18:23 PM","4/30/2023, 8:19:31 PM",1,0.17,1,N,137,137,2,3,1,0.5,0,0,1,8,2.5,0
2,"4/30/2023, 8:43:22 PM","4/30/2023, 8:47:07 PM",1,0.81,1,N,107,90,1,6.5,1,0.5,2,0,1,13.5,2.5,0
2,"4/30/2023, 8:22:52 PM","4/30/2023, 8:28:32 PM",1,1.19,1,N,164,90,1,8.6,1,0.5,4.08,0,1,17.68,2.5,0
2,"4/30/2023, 8:22:45 PM","4/30/2023, 8:33:39 PM",1,5.24,1,N,132,216,2,21.2,1,0.5,0,0,1,23.7,0,0
2,"4/30/2023, 8:50:34 PM","4/30/2023, 9:11:53 PM",2,17.79,2,N,132,232,1,70,0,0.5,22.2,0,1,96.2,2.5,0
1,"4/30/2023, 8:30:28 PM","4/30/2023, 8:34:44 PM",1,1.5,1,N,138,70,1,8.6,7.75,0.5,3.57,0,1,21.42,0,1.75
1,"4/30/2023, 8:41:49 PM","4/30/2023, 8:50:22 PM",1,4.3,1,N,138,95,2,18.4,7.75,0.5,0,0,1,27.65,0,1.75
2,"4/30/2023, 8:13:27 PM","4/30/2023, 8:21:02 PM",1,1.98,1,N,249,249,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,"4/30/2023, 8:35:54 PM","4/30/2023, 8:52:07 PM",1,4.73,1,N,230,74,1,21.2,1,0.5,2,0,1,28.2,2.5,0
1,"4/30/2023, 8:19:26 PM","4/30/2023, 8:33:03 PM",1,9,1,N,138,34,1,34.5,7.75,0.5,8.75,0,1,52.5,0,1.75
1,"4/30/2023, 8:54:45 PM","4/30/2023, 8:58:49 PM",0,0.6,5,N,114,144,3,20,0,0,0,0,1,21,0,0
2,"4/30/2023, 8:14:00 PM","4/30/2023, 8:22:52 PM",1,1.78,1,N,170,107,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,"4/30/2023, 8:03:22 PM","4/30/2023, 8:38:18 PM",1,19.34,1,N,132,25,1,72.3,1,0.5,14.96,0,1,91.51,0,1.75
2,"4/30/2023, 8:41:28 PM","4/30/2023, 8:43:52 PM",1,0.56,1,N,25,52,2,5.1,1,0.5,0,0,1,7.6,0,0
2,"4/30/2023, 8:02:38 PM","4/30/2023, 8:17:57 PM",1,3.51,1,N,143,75,2,18.4,1,0.5,0,0,1,23.4,2.5,0
2,"4/30/2023, 8:38:31 PM","4/30/2023, 8:56:40 PM",1,9.22,1,N,138,43,1,36.6,6,0.5,12.66,6.55,1,65.06,0,1.75
1,"4/30/2023, 8:52:15 PM","4/30/2023, 9:23:21 PM",1,17.9,1,N,70,265,1,66.7,7.75,0.5,20.6,6.55,1,103.1,0,1.75
2,"4/30/2023, 8:28:51 PM","4/30/2023, 8:53:24 PM",4,10.94,1,N,138,62,1,45,6,0.5,10.5,0,1,64.75,0,1.75
2,"4/30/2023, 8:59:53 PM","4/30/2023, 9:02:57 PM",2,0.58,1,N,146,146,2,5.1,1,0.5,0,0,1,7.6,0,0
2,"4/30/2023, 8:20:03 PM","4/30/2023, 8:44:46 PM",1,6.16,1,N,114,74,1,31,1,0.5,7.2,0,1,43.2,2.5,0
2,"4/30/2023, 8:25:00 PM","4/30/2023, 8:55:28 PM",1,10.82,1,N,161,69,1,47.1,1,0.5,13.03,0,1,65.13,2.5,0
1,"4/30/2023, 8:25:19 PM","4/30/2023, 8:34:47 PM",1,3.7,1,N,141,79,1,15.6,3.5,0.5,4.1,0,1,24.7,2.5,0
1,"4/30/2023, 8:44:33 PM","4/30/2023, 8:52:28 PM",2,2.3,1,N,158,230,1,11.4,3.5,0.5,4.05,0,1,20.45,2.5,0
1,"4/30/2023, 8:54:16 PM","4/30/2023, 9:00:21 PM",1,1.5,1,N,230,137,2,9.3,3.5,0.5,0,0,1,14.3,2.5,0
2,"4/30/2023, 8:28:19 PM","4/30/2023, 8:41:24 PM",2,5.51,1,N,132,216,2,24,1,0.5,0,0,1,28.25,0,1.75
2,"4/30/2023, 8:28:35 PM","4/30/2023, 8:41:01 PM",1,6.94,1,N,138,168,1,28.2,6,0.5,3,6.55,1,47,0,1.75
2,"4/30/2023, 8:56:16 PM","4/30/2023, 9:01:30 PM",1,1.55,1,N,138,70,2,8.6,6,0.5,0,0,1,17.85,0,1.75
2,"4/30/2023, 8:46:57 PM","4/30/2023, 8:59:53 PM",1,7.45,1,N,138,255,1,29.6,6,0.5,7.42,0,1,46.27,0,1.75
1,"4/30/2023, 8:51:44 PM","4/30/2023, 9:06:53 PM",1,4.4,1,N,90,33,2,20.5,3.5,0.5,0,0,1,25.5,2.5,0
1,"4/30/2023, 8:01:39 PM","4/30/2023, 8:32:47 PM",1,14.1,1,N,132,149,2,57.6,2.75,0.5,0,0,1,61.85,0,1.75
2,"4/30/2023, 8:15:13 PM","4/30/2023, 8:42:33 PM",4,18.18,2,N,132,229,1,70,0,0.5,16.11,6.55,1,96.66,2.5,0
2,"4/30/2023, 8:23:45 PM","4/30/2023, 8:30:19 PM",1,0.8,1,N,113,211,1,7.9,1,0.5,3.23,0,1,16.13,2.5,0
2,"4/30/2023, 8:36:31 PM","4/30/2023, 8:41:32 PM",3,0.76,1,N,114,125,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,"4/30/2023, 8:52:26 PM","4/30/2023, 9:13:47 PM",1,5.97,1,N,113,74,1,27.5,1,0.5,6.5,0,1,39,2.5,0
1,"4/30/2023, 8:15:28 PM","4/30/2023, 8:32:03 PM",3,8.5,1,N,138,141,1,33.8,10.25,0.5,10.4,6.55,1,62.5,2.5,1.75
2,"4/30/2023, 8:39:39 PM","4/30/2023, 8:54:25 PM",1,6.9,1,N,138,145,1,28.2,6,0.5,7.14,0,1,44.59,0,1.75
1,"4/30/2023, 8:05:52 PM","4/30/2023, 8:18:38 PM",1,8,1,N,70,262,1,31.7,10.25,0.5,10,6.55,1,60,2.5,1.75
1,"4/30/2023, 8:58:31 PM","4/30/2023, 9:14:27 PM",1,9,1,N,138,238,1,35.2,10.25,0.5,13.35,6.55,1,66.85,2.5,1.75
2,"4/30/2023, 8:09:34 PM","4/30/2023, 8:30:29 PM",1,12.81,1,N,138,40,1,48.5,6,0.5,11.55,0,1,69.3,0,1.75
2,"4/30/2023, 8:24:33 PM","4/30/2023, 8:38:27 PM",1,7.97,1,N,138,263,1,31.7,6,0.5,9.65,6.55,1,59.65,2.5,1.75
2,"4/30/2023, 8:19:27 PM","4/30/2023, 8:33:51 PM",1,8.46,1,N,138,263,1,33.1,6,0.5,9.93,6.55,1,61.33,2.5,1.75
2,"4/30/2023, 8:14:49 PM","4/30/2023, 8:36:27 PM",1,10.42,1,N,138,61,1,42.2,6,0.5,7,0,1,58.45,0,1.75
2,"4/30/2023, 8:59:42 PM","4/30/2023, 9:21:41 PM",3,10.21,1,N,138,48,1,41.5,6,0.5,11.61,6.55,1,71.41,2.5,1.75
2,"4/30/2023, 8:07:10 PM","4/30/2023, 8:14:34 PM",1,1.29,1,N,79,234,1,9.3,1,0.5,2.5,0,1,16.8,2.5,0
2,"4/30/2023, 8:37:30 PM","4/30/2023, 8:45:04 PM",1,2.3,1,N,48,249,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,"4/30/2023, 8:53:46 PM","4/30/2023, 8:58:17 PM",1,0.67,1,N,90,249,1,6.5,1,0.5,0,0,1,11.5,2.5,0
2,"4/30/2023, 8:28:03 PM","4/30/2023, 9:02:25 PM",1,20.39,2,N,132,166,1,70,0,0.5,7.8,6.55,1,85.85,0,0
2,"4/30/2023, 8:29:14 PM","4/30/2023, 8:43:37 PM",1,6.24,1,N,132,139,1,26.8,1,0.5,7.76,0,1,38.81,0,1.75
2,"4/30/2023, 8:58:30 PM","4/30/2023, 9:17:50 PM",1,10.06,1,N,138,211,1,40.1,6,0.5,10.37,0,1,62.22,2.5,1.75
2,"4/30/2023, 8:41:15 PM","4/30/2023, 9:10:03 PM",2,19.39,1,N,138,14,1,71.6,6,0.5,16.17,0,1,97.02,0,1.75
1,"4/30/2023, 8:30:00 PM","4/30/2023, 8:52:39 PM",1,11.2,1,N,138,250,3,45,7.75,0.5,0,6.55,1,60.8,0,1.75
2,"4/30/2023, 8:03:37 PM","4/30/2023, 8:33:02 PM",1,15.35,1,N,132,89,1,60.4,1,0.5,12.58,0,1,77.23,0,1.75
2,"4/30/2023, 8:44:27 PM","4/30/2023, 9:05:55 PM",1,13.37,1,N,132,91,1,51.3,1,0.5,6,0,1,61.55,0,1.75
2,"4/30/2023, 8:11:22 PM","4/30/2023, 8:24:21 PM",2,3.38,1,N,107,263,1,17,1,0.5,2,0,1,24,2.5,0
2,"4/30/2023, 8:32:25 PM","4/30/2023, 8:58:22 PM",1,9.95,1,N,132,198,2,40.8,1,0.5,0,0,1,45.05,0,1.75
2,"4/30/2023, 8:25:15 PM","4/30/2023, 8:55:30 PM",2,19.08,2,N,132,246,1,70,0,0.5,10,6.55,1,90.55,2.5,0
1,"4/30/2023, 8:29:58 PM","4/30/2023, 8:41:48 PM",1,5.3,1,N,132,130,1,23.3,2.75,0.5,5.5,0,1,33.05,0,1.75
2,"4/30/2023, 8:23:30 PM","4/30/2023, 8:27:34 PM",1,0.59,1,N,158,249,2,5.8,1,0.5,0,0,1,10.8,2.5,0
2,"4/30/2023, 8:38:14 PM","4/30/2023, 8:44:28 PM",1,1.33,1,N,158,68,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,"4/30/2023, 8:48:55 PM","4/30/2023, 9:05:09 PM",1,5.39,1,N,249,263,1,22.6,1,0.5,5.52,0,1,33.12,2.5,0
2,"4/30/2023, 8:13:15 PM","4/30/2023, 8:33:28 PM",1,12.86,1,N,138,40,4,-49.2,-6,-0.5,0,0,-1,-58.45,0,-1.75
2,"4/30/2023, 8:13:15 PM","4/30/2023, 8:33:28 PM",1,12.86,1,N,138,40,4,49.2,6,0.5,0,0,1,58.45,0,1.75
2,"4/30/2023, 8:19:29 PM","4/30/2023, 8:19:55 PM",1,0,2,N,211,211,1,70,0,0.5,17.35,12.75,1,104.1,2.5,0
2,"4/30/2023, 8:21:36 PM","4/30/2023, 8:47:09 PM",1,4.42,1,N,211,232,2,26.1,1,0.5,0,0,1,31.1,2.5,0
2,"4/30/2023, 8:48:23 PM","4/30/2023, 9:22:04 PM",1,16.64,1,N,132,85,1,66,1,0.5,0,0,1,70.25,0,1.75
1,"4/30/2023, 8:03:05 PM","4/30/2023, 8:22:01 PM",1,9.1,1,N,138,107,1,36.6,10.25,0.5,10.98,6.55,1,65.88,2.5,1.75
1,"4/30/2023, 8:30:35 PM","4/30/2023, 8:56:08 PM",1,14.1,1,N,148,21,1,54.1,3.5,0.5,5,0,1,64.1,2.5,0
2,"4/30/2023, 8:09:27 PM","4/30/2023, 8:23:16 PM",1,6.35,1,N,48,116,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,"4/30/2023, 8:30:13 PM","4/30/2023, 8:50:39 PM",1,7.3,1,N,138,166,1,31.7,6,0.5,9.15,6.55,1,56.65,0,1.75
1,"4/30/2023, 8:28:38 PM","4/30/2023, 8:57:42 PM",1,18.8,2,N,132,79,1,70,2.5,0.5,18.5,0,1,92.5,2.5,0
2,"4/30/2023, 8:18:03 PM","4/30/2023, 8:35:52 PM",1,4.81,1,N,249,189,2,23.3,1,0.5,0,0,1,28.3,2.5,0
2,"4/30/2023, 8:21:15 PM","4/30/2023, 8:41:37 PM",1,10.71,1,N,132,70,1,42.2,1,0.5,11.61,0,1,58.06,0,1.75
2,"4/30/2023, 8:23:00 PM","4/30/2023, 8:56:36 PM",2,20.33,2,N,132,238,1,70,0,0.5,20.14,6.55,1,100.69,2.5,0
1,"4/30/2023, 8:14:27 PM","4/30/2023, 8:14:27 PM",1,0,1,N,129,264,2,3,1,0.5,0,0,1,5.5,0,0
1,"4/30/2023, 8:27:54 PM","4/30/2023, 8:42:52 PM",1,5.4,1,N,138,157,2,24.7,7.75,0.5,0,0,1,33.95,0,1.75
2,"4/30/2023, 8:04:03 PM","4/30/2023, 8:13:07 PM",1,1.62,1,N,141,230,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,"4/30/2023, 8:15:33 PM","4/30/2023, 8:30:20 PM",1,1.47,1,N,230,162,2,14.9,1,0.5,0,0,1,19.9,2.5,0
2,"4/30/2023, 8:12:07 PM","4/30/2023, 8:14:22 PM",1,0.83,1,N,90,100,1,5.8,1,0.5,1,0,1,11.8,2.5,0
2,"4/30/2023, 8:23:00 PM","4/30/2023, 8:29:42 PM",2,2.28,1,N,234,48,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
1,"4/30/2023, 8:04:34 PM","4/30/2023, 8:14:03 PM",1,2.6,1,N,163,68,1,12.8,3.5,0.5,3.55,0,1,21.35,2.5,0
1,"4/30/2023, 8:14:08 PM","4/30/2023, 8:26:14 PM",1,2.5,1,N,68,87,1,12.8,3.5,0.5,3.55,0,1,21.35,2.5,0
1,"4/30/2023, 8:53:22 PM","4/30/2023, 9:01:23 PM",1,1.8,1,N,90,230,1,10,3.5,0.5,3,0,1,18,2.5,0
2,"4/30/2023, 8:32:50 PM","4/30/2023, 8:52:57 PM",1,10.03,1,N,138,61,1,40.8,6,0.5,0,0,1,50.05,0,1.75
2,"4/30/2023, 8:30:24 PM","4/30/2023, 8:42:38 PM",1,3.49,1,N,79,50,1,17,1,0.5,6.6,0,1,28.6,2.5,0
1,"4/30/2023, 8:01:54 PM","4/30/2023, 8:21:46 PM",1,9.4,1,N,138,49,1,37.3,7.75,0.5,9.3,0,1,55.85,0,1.75
1,"4/30/2023, 8:46:31 PM","4/30/2023, 9:02:20 PM",2,7.6,1,N,138,145,1,30.3,7.75,0.5,7.9,0,1,47.45,0,1.75
2,"4/30/2023, 8:14:40 PM","4/30/2023, 8:30:30 PM",1,9.09,1,N,163,127,1,35.9,1,0.5,4.09,0,1,44.99,2.5,0
1,"4/30/2023, 8:00:39 PM","4/30/2023, 8:05:21 PM",1,1.3,1,N,264,186,1,8.6,3.5,0.5,0,0,1,13.6,2.5,0
2,"4/30/2023, 7:55:20 PM","4/30/2023, 8:31:52 PM",1,20.55,2,N,132,239,1,70,0,0.5,16.46,6.55,1,98.76,2.5,1.75
2,"4/30/2023, 8:45:17 PM","4/30/2023, 9:16:58 PM",1,20.57,5,N,138,265,1,140,5,0,30.51,6.55,1,184.81,0,1.75
2,"4/30/2023, 8:24:40 PM","4/30/2023, 8:40:39 PM",1,4.45,1,N,138,82,1,21.9,6,0.5,5.55,0,1,36.7,0,1.75
2,"4/30/2023, 8:21:47 PM","4/30/2023, 8:33:11 PM",1,4.21,1,N,138,92,1,19.1,6,0.5,5.32,0,1,33.67,0,1.75
2,"4/30/2023, 8:53:47 PM","4/30/2023, 9:16:55 PM",2,18.27,2,N,132,263,1,70,0,0.5,19.51,6.55,1,99.31,0,1.75
2,"4/30/2023, 8:26:48 PM","4/30/2023, 8:26:50 PM",1,0,5,N,230,230,1,85,0,0,0,0,1,88.5,2.5,0
2,"4/30/2023, 8:12:52 PM","4/30/2023, 8:43:18 PM",1,11.29,1,N,132,225,1,47.8,1,0.5,4,0,1,54.3,0,0
2,"4/30/2023, 8:18:57 PM","4/30/2023, 8:19:23 PM",1,0.06,2,N,170,170,1,70,0,0.5,15,6.55,1,95.55,2.5,0
2,"4/30/2023, 8:11:49 PM","4/30/2023, 8:36:31 PM",1,11.1,1,N,138,163,1,45.7,6,0.5,5,6.55,1,69,2.5,1.75
1,"4/30/2023, 8:21:43 PM","4/30/2023, 8:43:23 PM",1,11.4,1,N,138,181,1,45,7.75,0.5,10.85,0,1,65.1,0,1.75
1,"4/30/2023, 8:23:44 PM","4/30/2023, 8:26:00 PM",1,0.6,1,N,132,132,3,5.1,1,0.5,0,0,1,7.6,0,0
1,"4/30/2023, 8:26:39 PM","4/30/2023, 8:51:38 PM",1,16.7,2,N,132,224,1,70,2.5,0.5,10,6.55,1,90.55,2.5,0
2,"4/30/2023, 8:21:22 PM","4/30/2023, 8:43:05 PM",1,8.1,1,N,125,152,1,35.2,1,0.5,8.04,0,1,48.24,2.5,0
2,"4/30/2023, 8:09:30 PM","4/30/2023, 8:14:03 PM",1,1.68,1,N,170,79,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,"4/30/2023, 8:19:43 PM","4/30/2023, 8:35:20 PM",1,6.57,1,N,79,236,1,28.2,1,0.5,6.64,0,1,39.84,2.5,0
2,"4/30/2023, 8:08:25 PM","4/30/2023, 8:27:36 PM",1,6.07,1,N,90,75,1,27.5,1,0.5,6.5,0,1,39,2.5,0
2,"4/30/2023, 8:23:12 PM","4/30/2023, 8:26:43 PM",5,1.19,1,N,162,137,1,7.2,1,0.5,3.66,0,1,15.86,2.5,0
1,"4/30/2023, 8:08:16 PM","4/30/2023, 8:33:11 PM",1,12.5,1,N,138,265,1,48.5,7.75,0.5,11.55,0,1,69.3,0,1.75
2,"4/30/2023, 8:05:28 PM","4/30/2023, 8:39:50 PM",1,18.32,2,N,132,90,1,70,0,0.5,9.05,6.55,1,91.35,2.5,1.75
2,"4/30/2023, 8:06:47 PM","4/30/2023, 8:35:49 PM",2,16.93,1,N,132,256,1,63.9,1,0.5,13.28,0,1,81.43,0,1.75
1,"4/30/2023, 8:21:27 PM","4/30/2023, 8:26:25 PM",1,1.2,1,N,249,231,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
